Transcript stable ID,Transcript name,Transcript type
ENSDART00000173485,si:ch211-194p6.8-201,protein_coding
ENSDART00000173753,si:ch211-194p6.8-202,retained_intron
ENSDART00000164309,tradv13.0-201,TR_V_gene
ENSDART00000127455,taar12j-201,protein_coding
ENSDART00000124935,brk1-202,protein_coding
ENSDART00000061520,brk1-201,protein_coding
ENSDART00000184229,brk1-203,protein_coding
ENSDART00000114391,si:ch211-209f22.2-201,protein_coding
ENSDART00000158937,si:ch211-209f22.2-202,protein_coding
ENSDART00000133167,si:dkey-98f17.5-201,protein_coding
ENSDART00000136319,tmem184bb.1-201,protein_coding
ENSDART00000166667,tmem184bb.1-202,protein_coding
ENSDART00000193140,tmem184bb.1-203,protein_coding
ENSDART00000147583,si:ch211-242e8.1-202,protein_coding
ENSDART00000100131,si:ch211-242e8.1-201,protein_coding
ENSDART00000193969,si:ch211-242e8.1-203,protein_coding
ENSDART00000169302,znf1100-201,protein_coding
ENSDART00000140013,si:dkey-222e15.3-201,processed_transcript
ENSDART00000087151,AMT-201,protein_coding
ENSDART00000124676,sv2ba-201,protein_coding
ENSDART00000169294,sv2ba-202,processed_transcript
ENSDART00000113582,GIT2-201,protein_coding
ENSDART00000062795,GIT2-202,protein_coding
ENSDART00000193825,GIT2-203,protein_coding
ENSDART00000128793,SP7-201,protein_coding
ENSDART00000161341,CKAP5-201,retained_intron
ENSDART00000163512,CKAP5-202,nonsense_mediated_decay
ENSDART00000165116,CKAP5-203,protein_coding
ENSDART00000171461,CKAP5-204,protein_coding
ENSDART00000167742,CKAP5-205,protein_coding
ENSDART00000109495,nudt19-201,protein_coding
ENSDART00000173804,nudt19-202,protein_coding
ENSDART00000076850,cldni-201,protein_coding
ENSDART00000184060,cldni-202,protein_coding
ENSDART00000133001,zgc:174710-201,processed_transcript
ENSDART00000138024,zgc:174710-202,processed_transcript
ENSDART00000147248,zgc:174710-203,processed_transcript
ENSDART00000081319,ZRSR2-201,protein_coding
ENSDART00000156840,ZRSR2-202,retained_intron
ENSDART00000154165,ZRSR2-203,retained_intron
ENSDART00000185808,ZRSR2-204,protein_coding
ENSDART00000080536,HMGA2-201,protein_coding
ENSDART00000160996,tradv10.0.5-201,TR_V_gene
ENSDART00000173832,si:ch211-194p6.7-201,protein_coding
ENSDART00000191967,si:ch211-194p6.7-202,protein_coding
ENSDART00000136254,taar12h-201,protein_coding
ENSDART00000076830,CORO1A-201,protein_coding
ENSDART00000140693,si:ch211-173m16.2-201,protein_coding
ENSDART00000166892,tradv14.0-201,TR_V_gene
ENSDART00000157387,si:ch211-225b7.6-201,antisense
ENSDART00000043091,IQSEC1-201,protein_coding
ENSDART00000153519,IQSEC1-202,protein_coding
ENSDART00000066932,ITIH2-201,protein_coding
ENSDART00000066933,ITIH2-202,protein_coding
ENSDART00000159681,TFEB-201,protein_coding
ENSDART00000006580,TFEB-202,protein_coding
ENSDART00000159527,TFEB-203,protein_coding
ENSDART00000180688,TFEB-204,protein_coding
ENSDART00000182200,TFEB-205,protein_coding
ENSDART00000173442,dnajc14-201,protein_coding
ENSDART00000175330,dnajc14-202,protein_coding
ENSDART00000025033,gpx1a-201,protein_coding
ENSDART00000138609,gpx1a-202,protein_coding
ENSDART00000143078,taar12e-203,protein_coding
ENSDART00000148780,MTMR1-201,protein_coding
ENSDART00000173819,MTMR1-202,retained_intron
ENSDART00000079218,MTMR1-203,protein_coding
ENSDART00000141436,SLC6A4-201,retained_intron
ENSDART00000086902,SLC6A4-202,protein_coding
ENSDART00000152317,SLC6A4-203,retained_intron
ENSDART00000079014,PDIK1L-201,protein_coding
ENSDART00000151530,PDIK1L-202,protein_coding
ENSDART00000182797,PDIK1L-203,protein_coding
ENSDART00000155043,TMED8-201,protein_coding
ENSDART00000156786,TMED8-202,protein_coding
ENSDART00000156212,TMED8-203,nonsense_mediated_decay
ENSDART00000191147,TMED8-204,protein_coding
ENSDART00000185274,TMED8-205,protein_coding
ENSDART00000011727,CCDC149-201,protein_coding
ENSDART00000173685,strc1-202,protein_coding
ENSDART00000124820,strc1-201,protein_coding
ENSDART00000182166,strc1-204,protein_coding
ENSDART00000180780,strc1-203,protein_coding
ENSDART00000153796,si:ch211-137i24.15-201,antisense
ENSDART00000156834,si:ch211-137i24.15-202,antisense
ENSDART00000137908,si:dkey-228i19.34-201,sense_intronic
ENSDART00000143887,taar12g-201,protein_coding
ENSDART00000058424,tent5ba-201,protein_coding
ENSDART00000161230,arhgef12b-201,protein_coding
ENSDART00000166955,arhgef12b-202,protein_coding
ENSDART00000128715,KIF3C-201,protein_coding
ENSDART00000154617,TAGLN-201,protein_coding
ENSDART00000066774,TAGLN-202,protein_coding
ENSDART00000140249,CLTC-201,protein_coding
ENSDART00000134512,CLTC-202,protein_coding
ENSDART00000143796,CLTC-203,protein_coding
ENSDART00000143563,ZDHHC23-201,protein_coding
ENSDART00000041905,ZDHHC23-202,protein_coding
ENSDART00000151323,si:dkey-202l22.5-201,retained_intron
ENSDART00000168226,si:dkey-202l22.5-203,retained_intron
ENSDART00000151505,si:dkey-202l22.5-202,lincRNA
ENSDART00000141617,EGFR-201,retained_intron
ENSDART00000147261,EGFR-202,protein_coding
ENSDART00000150499,EGFR-203,protein_coding
ENSDART00000136906,EGFR-204,protein_coding
ENSDART00000108964,EGFR-205,protein_coding
ENSDART00000128514,EGFR-206,protein_coding
ENSDART00000164152,EGFR-207,protein_coding
ENSDART00000067514,RBPMS2-201,protein_coding
ENSDART00000191824,RBPMS2-202,protein_coding
ENSDART00000104637,si:ch211-81a5.8-201,protein_coding
ENSDART00000150968,si:ch211-81a5.8-202,protein_coding
ENSDART00000139476,ppp1r9ala-202,protein_coding
ENSDART00000146148,ppp1r9ala-203,protein_coding
ENSDART00000189906,ppp1r9ala-205,protein_coding
ENSDART00000175891,ppp1r9ala-204,protein_coding
ENSDART00000093021,ppp1r9ala-201,protein_coding
ENSDART00000089526,OTC-201,protein_coding
ENSDART00000138894,OTC-202,retained_intron
ENSDART00000154824,DAAM2-201,protein_coding
ENSDART00000178697,DAAM2-202,protein_coding
ENSDART00000192703,DAAM2-203,protein_coding
ENSDART00000180378,DAAM2-204,protein_coding
ENSDART00000079165,EXT2-201,protein_coding
ENSDART00000140669,EXT2-202,retained_intron
ENSDART00000140299,EXT2-203,processed_transcript
ENSDART00000132546,si:ch73-236c18.6-201,protein_coding
ENSDART00000151201,si:ch211-229b6.2-201,antisense
ENSDART00000122020,si:ch211-209f22.3-201,protein_coding
ENSDART00000139692,si:ch211-229b6.1-201,protein_coding
ENSDART00000132099,ttc19-202,retained_intron
ENSDART00000110821,ttc19-201,protein_coding
ENSDART00000139215,ttc19-203,retained_intron
ENSDART00000168762,si:ch73-236c18.2-201,protein_coding
ENSDART00000136229,VEGFA-201,protein_coding
ENSDART00000109854,VEGFA-202,protein_coding
ENSDART00000132431,VEGFA-203,protein_coding
ENSDART00000100185,lgals9l4-201,protein_coding
ENSDART00000140498,SKIL-201,protein_coding
ENSDART00000141214,SKIL-202,protein_coding
ENSDART00000186422,SKIL-203,protein_coding
ENSDART00000056522,SKIL-204,protein_coding
ENSDART00000167617,si:dkey-2j6.4-201,processed_transcript
ENSDART00000130485,PAFAH1B1-201,processed_transcript
ENSDART00000042218,PAFAH1B1-202,protein_coding
ENSDART00000190690,PAFAH1B1-203,protein_coding
ENSDART00000171613,tradv15.0-201,TR_V_gene
ENSDART00000135761,ap1s2-203,protein_coding
ENSDART00000122812,ap1s2-202,protein_coding
ENSDART00000054837,ap1s2-201,protein_coding
ENSDART00000144954,ap1s2-204,protein_coding
ENSDART00000160897,si:ch73-236c18.4-201,protein_coding
ENSDART00000151390,si:ch211-195b13.1-202,retained_intron
ENSDART00000010580,si:ch211-195b13.1-201,protein_coding
ENSDART00000158490,si:ch211-195b13.1-203,protein_coding
ENSDART00000134795,ANKRA2-201,protein_coding
ENSDART00000160504,ANKRA2-202,protein_coding
ENSDART00000167259,ZNF326-201,protein_coding
ENSDART00000165170,ZNF326-202,retained_intron
ENSDART00000192225,ZNF326-203,protein_coding
ENSDART00000114748,VIP-201,protein_coding
ENSDART00000156646,mhc1lga-202,protein_coding
ENSDART00000073383,mhc1lga-201,protein_coding
ENSDART00000064888,tcta-201,protein_coding
ENSDART00000165785,PCDH10-201,protein_coding
ENSDART00000162652,PCDH10-202,protein_coding
ENSDART00000159226,PCDH10-203,protein_coding
ENSDART00000180121,PCDH10-204,protein_coding
ENSDART00000189465,PCDH10-205,protein_coding
ENSDART00000135650,CEMIP2-201,processed_transcript
ENSDART00000133217,CEMIP2-202,protein_coding
ENSDART00000181323,CEMIP2-203,protein_coding
ENSDART00000088011,CEMIP2-204,protein_coding
ENSDART00000182046,CEMIP2-205,protein_coding
ENSDART00000077549,NCS1-201,protein_coding
ENSDART00000170919,NCS1-202,protein_coding
ENSDART00000158691,si:ch211-161f7.2-201,protein_coding
ENSDART00000134531,EIF3B-201,protein_coding
ENSDART00000142045,EIF3B-202,processed_transcript
ENSDART00000111041,EIF3B-203,protein_coding
ENSDART00000143980,ftr31-201,protein_coding
ENSDART00000184190,ftr31-202,protein_coding
ENSDART00000136657,vrk3-201,protein_coding
ENSDART00000100145,lgals9l1-201,protein_coding
ENSDART00000146125,TTC3-201,protein_coding
ENSDART00000105698,TTC3-202,retained_intron
ENSDART00000145716,TTC3-203,protein_coding
ENSDART00000127228,TTC3-204,protein_coding
ENSDART00000101263,ube2g1b-201,protein_coding
ENSDART00000154759,ESPNL-201,protein_coding
ENSDART00000108831,ESPNL-202,protein_coding
ENSDART00000140141,si:dkey-81j8.6-201,protein_coding
ENSDART00000140614,si:ch211-173m16.1-201,processed_transcript
ENSDART00000032389,PLEKHF2-201,protein_coding
ENSDART00000193690,PLEKHF2-202,protein_coding
ENSDART00000166736,,protein_coding
ENSDART00000017838,safb-201,protein_coding
ENSDART00000140918,safb-203,processed_transcript
ENSDART00000130238,safb-202,protein_coding
ENSDART00000062109,NOXRED1-201,protein_coding
ENSDART00000097450,si:dkey-172m14.2-201,protein_coding
ENSDART00000184690,si:dkey-172m14.2-202,protein_coding
ENSDART00000056138,igsf8-201,protein_coding
ENSDART00000190584,igsf8-202,protein_coding
ENSDART00000104031,SDF4-201,protein_coding
ENSDART00000052703,NUCB2-201,protein_coding
ENSDART00000138970,NUCB2-202,retained_intron
ENSDART00000191849,NUCB2-203,protein_coding
ENSDART00000173236,elf1-203,protein_coding
ENSDART00000122369,elf1-201,protein_coding
ENSDART00000166621,elf1-202,protein_coding
ENSDART00000005479,CHM-201,protein_coding
ENSDART00000129559,BTBD3-201,protein_coding
ENSDART00000051186,nccrp1-201,protein_coding
ENSDART00000078341,foxi3a-201,protein_coding
ENSDART00000140074,si:dkey-222h21.2-201,protein_coding
ENSDART00000155128,meis3-203,protein_coding
ENSDART00000153815,meis3-202,protein_coding
ENSDART00000018945,meis3-201,protein_coding
ENSDART00000151670,FBXL16-201,protein_coding
ENSDART00000143896,si:ch211-218c6.9-202,processed_transcript
ENSDART00000147899,si:ch211-218c6.9-203,processed_transcript
ENSDART00000132725,si:ch211-218c6.9-201,processed_transcript
ENSDART00000139616,rnf214-201,protein_coding
ENSDART00000167694,rnf214-202,protein_coding
ENSDART00000140198,COL9A2-201,processed_transcript
ENSDART00000148139,COL9A2-202,processed_transcript
ENSDART00000035093,COL9A2-203,protein_coding
ENSDART00000164667,ABCG8-201,protein_coding
ENSDART00000114315,ABCG8-202,protein_coding
ENSDART00000159482,ABCG8-203,protein_coding
ENSDART00000142545,MIER1-201,protein_coding
ENSDART00000146603,si:dkey-188p4.1-202,processed_transcript
ENSDART00000129651,si:dkey-188p4.1-201,processed_transcript
ENSDART00000173602,CD99L2-201,protein_coding
ENSDART00000079235,CD99L2-202,protein_coding
ENSDART00000173505,CD99L2-203,protein_coding
ENSDART00000173599,CD99L2-204,protein_coding
ENSDART00000173786,CD99L2-205,protein_coding
ENSDART00000079245,CD99L2-206,protein_coding
ENSDART00000187568,CD99L2-207,protein_coding
ENSDART00000149433,si:ch211-262h13.3-202,retained_intron
ENSDART00000140764,si:ch211-262h13.3-201,protein_coding
ENSDART00000190725,si:ch211-262h13.3-203,protein_coding
ENSDART00000140760,E2F7-201,protein_coding
ENSDART00000150619,E2F7-202,protein_coding
ENSDART00000169945,si:ch73-236c18.7-202,protein_coding
ENSDART00000160245,si:ch73-236c18.7-201,protein_coding
ENSDART00000131819,LETM2-201,protein_coding
ENSDART00000183042,LETM2-202,protein_coding
ENSDART00000173868,crestin-201,protein_coding
ENSDART00000060826,ipo4-202,protein_coding
ENSDART00000182027,ipo4-203,protein_coding
ENSDART00000039312,ipo4-201,protein_coding
ENSDART00000131485,tmem176l.2-201,protein_coding
ENSDART00000132926,tmem176l.2-202,retained_intron
ENSDART00000126017,gjz1-201,protein_coding
ENSDART00000184456,gjz1-202,protein_coding
ENSDART00000100651,erich3-201,protein_coding
ENSDART00000143151,DENND1A-201,protein_coding
ENSDART00000055336,DENND1A-202,protein_coding
ENSDART00000182825,DENND1A-203,protein_coding
ENSDART00000148049,si:dkey-98l9.2-202,processed_transcript
ENSDART00000143463,si:dkey-98l9.2-201,processed_transcript
ENSDART00000161147,adamts2b-201,protein_coding
ENSDART00000002622,oclna-201,protein_coding
ENSDART00000188698,oclna-202,protein_coding
ENSDART00000153159,si:rp71-1c10.11-201,protein_coding
ENSDART00000054408,GSG1L-201,protein_coding
ENSDART00000110861,PAQR4-201,protein_coding
ENSDART00000146955,ldlra-202,protein_coding
ENSDART00000046297,ldlra-201,protein_coding
ENSDART00000134610,mgaa-202,protein_coding
ENSDART00000144408,mgaa-204,protein_coding
ENSDART00000137469,mgaa-203,protein_coding
ENSDART00000182371,mgaa-207,protein_coding
ENSDART00000176097,mgaa-206,protein_coding
ENSDART00000110593,mgaa-201,protein_coding
ENSDART00000169356,mgaa-205,protein_coding
ENSDART00000139771,si:ch211-139a5.1-201,protein_coding
ENSDART00000163002,emilin2b-201,protein_coding
ENSDART00000170273,emilin2b-202,protein_coding
ENSDART00000016230,PLXNA4-201,protein_coding
ENSDART00000006474,glra4b-201,protein_coding
ENSDART00000090634,kif5ab-201,protein_coding
ENSDART00000180934,kif5ab-202,protein_coding
ENSDART00000142933,znf646-202,protein_coding
ENSDART00000129173,znf646-201,protein_coding
ENSDART00000169875,si:ch1073-154p7.1-201,lincRNA
ENSDART00000075718,NDUFAF6-201,protein_coding
ENSDART00000152138,si:ch211-202n12.3-201,lincRNA
ENSDART00000111526,si:ch73-59p9.2-201,protein_coding
ENSDART00000169561,si:ch211-261d9.1-202,protein_coding
ENSDART00000163890,si:ch211-261d9.1-201,processed_transcript
ENSDART00000026712,MMP2-201,protein_coding
ENSDART00000135976,phf20b-202,processed_transcript
ENSDART00000056570,phf20b-201,protein_coding
ENSDART00000099749,cldn26-201,protein_coding
ENSDART00000154364,HERC2-201,protein_coding
ENSDART00000110770,HERC2-202,protein_coding
ENSDART00000128772,PTGES3-201,protein_coding
ENSDART00000164961,tradv16.0-201,TR_V_gene
ENSDART00000060311,PAQR5-201,protein_coding
ENSDART00000016791,EIF3CL-201,protein_coding
ENSDART00000073726,CAV2-201,protein_coding
ENSDART00000149561,METAP1D-201,nonsense_mediated_decay
ENSDART00000022841,METAP1D-202,protein_coding
ENSDART00000164492,tradv17.0-201,TR_V_gene
ENSDART00000151347,si:dkey-20j1.4-203,antisense
ENSDART00000150923,si:dkey-20j1.4-201,retained_intron
ENSDART00000150988,si:dkey-20j1.4-202,retained_intron
ENSDART00000098160,tmem119b-201,protein_coding
ENSDART00000091845,ABCG5-201,protein_coding
ENSDART00000017750,myl4-201,protein_coding
ENSDART00000184511,myl4-203,protein_coding
ENSDART00000191558,myl4-204,protein_coding
ENSDART00000179846,myl4-202,protein_coding
ENSDART00000018818,mul2-201,protein_coding
ENSDART00000156982,si:ch211-195b15.8-201,protein_coding
ENSDART00000164130,si:ch73-236c18.5-201,protein_coding
ENSDART00000101037,NHP2-201,protein_coding
ENSDART00000138384,NHP2-202,retained_intron
ENSDART00000144211,NHP2-203,processed_transcript
ENSDART00000143562,gbp2-202,protein_coding
ENSDART00000056461,gbp2-201,protein_coding
ENSDART00000161200,si:dkeyp-104b3.18-201,protein_coding
ENSDART00000163838,si:dkeyp-104b3.18-202,protein_coding
ENSDART00000105594,crygmx-201,protein_coding
ENSDART00000053804,UBE4B-201,protein_coding
ENSDART00000157773,UBE4B-202,protein_coding
ENSDART00000126384,UBE4B-203,protein_coding
ENSDART00000145743,si:dkey-222h21.3-201,protein_coding
ENSDART00000153136,PSME4-201,protein_coding
ENSDART00000003143,PSME4-202,protein_coding
ENSDART00000169758,FHL3-201,protein_coding
ENSDART00000164448,FHL3-202,protein_coding
ENSDART00000067775,si:ch73-236c18.1-201,protein_coding
ENSDART00000124246,mtdha-201,protein_coding
ENSDART00000186115,mtdha-202,protein_coding
ENSDART00000080919,RPL36AL-201,protein_coding
ENSDART00000033878,znf668-201,protein_coding
ENSDART00000139347,znf668-203,protein_coding
ENSDART00000123417,znf668-202,protein_coding
ENSDART00000167117,si:ch1073-469d17.2-201,protein_coding
ENSDART00000087112,PFDN4-201,protein_coding
ENSDART00000131791,PFDN4-202,processed_transcript
ENSDART00000136643,KIN-201,protein_coding
ENSDART00000078529,KIN-202,protein_coding
ENSDART00000165511,si:ch211-227p7.1-201,protein_coding
ENSDART00000153225,gucy2cb-201,protein_coding
ENSDART00000140754,si:dkey-222h21.1-201,protein_coding
ENSDART00000169363,si:dkeyp-114c5.1-201,lincRNA
ENSDART00000023757,rab3da-201,protein_coding
ENSDART00000143805,rab3da-202,protein_coding
ENSDART00000160427,gvin1l2-201,protein_coding
ENSDART00000168715,gvin1l2-202,protein_coding
ENSDART00000187403,gvin1l2-203,protein_coding
ENSDART00000145351,si:ch211-202m22.1-202,protein_coding
ENSDART00000140842,si:ch211-202m22.1-201,protein_coding
ENSDART00000155102,si:dkey-20j1.2-206,antisense
ENSDART00000151469,si:dkey-20j1.2-202,antisense
ENSDART00000153668,si:dkey-20j1.2-203,antisense
ENSDART00000154541,si:dkey-20j1.2-205,antisense
ENSDART00000153977,si:dkey-20j1.2-204,antisense
ENSDART00000151116,si:dkey-20j1.2-201,antisense
ENSDART00000044157,scn4ab-201,protein_coding
ENSDART00000168970,scn4ab-203,protein_coding
ENSDART00000104004,scn4ab-202,protein_coding
ENSDART00000158024,si:ch73-157i16.5-201,antisense
ENSDART00000142638,mroh1-203,protein_coding
ENSDART00000136648,mroh1-202,protein_coding
ENSDART00000178298,mroh1-204,protein_coding
ENSDART00000018091,mroh1-201,protein_coding
ENSDART00000140877,si:ch1073-15f19.2-201,protein_coding
ENSDART00000144801,ATR-201,protein_coding
ENSDART00000134375,ATR-202,retained_intron
ENSDART00000075983,crygmxl2-201,protein_coding
ENSDART00000146367,crygmxl2-203,protein_coding
ENSDART00000133829,crygmxl2-202,retained_intron
ENSDART00000165273,GGA3-201,protein_coding
ENSDART00000179882,GGA3-202,protein_coding
ENSDART00000172292,GGA3-203,protein_coding
ENSDART00000112374,cd37-201,protein_coding
ENSDART00000147659,cd37-202,nonsense_mediated_decay
ENSDART00000060157,lgals9l3-201,protein_coding
ENSDART00000143372,lgals9l3-202,processed_transcript
ENSDART00000137969,zgc:112994-201,protein_coding
ENSDART00000148188,zgc:112994-202,protein_coding
ENSDART00000078665,TMEM131-201,protein_coding
ENSDART00000155586,TMEM131-202,retained_intron
ENSDART00000142088,si:ch211-218c6.8-201,protein_coding
ENSDART00000147377,si:ch211-218c6.8-202,protein_coding
ENSDART00000127952,p4ha1a-202,protein_coding
ENSDART00000048493,p4ha1a-201,protein_coding
ENSDART00000166178,p4ha1a-203,protein_coding
ENSDART00000142285,si:dkey-222h21.4-202,protein_coding
ENSDART00000138007,si:dkey-222h21.4-201,protein_coding
ENSDART00000132664,HMBS-201,protein_coding
ENSDART00000013431,HMBS-202,protein_coding
ENSDART00000161836,HMBS-203,protein_coding
ENSDART00000171811,grk1b-202,protein_coding
ENSDART00000163640,grk1b-201,protein_coding
ENSDART00000132444,LDB1-201,processed_transcript
ENSDART00000015773,LDB1-202,protein_coding
ENSDART00000150376,LDB1-203,protein_coding
ENSDART00000183338,LDB1-204,protein_coding
ENSDART00000149637,GLYCTK-201,protein_coding
ENSDART00000149559,GLYCTK-202,protein_coding
ENSDART00000149977,GLYCTK-203,protein_coding
ENSDART00000149092,GLYCTK-204,protein_coding
ENSDART00000161722,GLYCTK-205,protein_coding
ENSDART00000021191,U2AF1-201,protein_coding
ENSDART00000168747,rbm12bb-202,protein_coding
ENSDART00000111912,rbm12bb-201,protein_coding
ENSDART00000105179,P4HTM-201,protein_coding
ENSDART00000125361,pparaa-201,protein_coding
ENSDART00000114197,si:ch73-236c18.3-201,protein_coding
ENSDART00000147201,SLC5A7-201,protein_coding
ENSDART00000144997,si:ch211-239f4.6-201,protein_coding
ENSDART00000145135,PDK4-201,protein_coding
ENSDART00000077121,PDK4-202,protein_coding
ENSDART00000102539,ST8SIA5-201,protein_coding
ENSDART00000053148,ST8SIA5-202,protein_coding
ENSDART00000102536,ST8SIA5-203,protein_coding
ENSDART00000146400,ST8SIA5-204,protein_coding
ENSDART00000132492,NTNG2-201,protein_coding
ENSDART00000138101,NTNG2-202,protein_coding
ENSDART00000114432,NTNG2-203,protein_coding
ENSDART00000191519,NTNG2-204,protein_coding
ENSDART00000166526,si:dkeyp-104b3.22-201,processed_transcript
ENSDART00000166463,cnot6b-201,protein_coding
ENSDART00000134798,tdrd5-201,protein_coding
ENSDART00000192978,tdrd5-203,protein_coding
ENSDART00000193187,tdrd5-204,protein_coding
ENSDART00000179953,tdrd5-202,protein_coding
ENSDART00000164486,pimr99-201,protein_coding
ENSDART00000161585,LRRC8D-201,protein_coding
ENSDART00000159696,LRRC8D-202,protein_coding
ENSDART00000181980,LRRC8D-203,protein_coding
ENSDART00000039325,hcn3-201,protein_coding
ENSDART00000026011,EFNB2-201,protein_coding
ENSDART00000144999,EFNB2-202,retained_intron
ENSDART00000141584,EFNB2-203,retained_intron
ENSDART00000130568,DRD3-201,protein_coding
ENSDART00000129675,DRD3-202,protein_coding
ENSDART00000061928,FGF16-201,protein_coding
ENSDART00000158814,tradv18.0-201,TR_V_gene
ENSDART00000009794,tdrkh-201,protein_coding
ENSDART00000136617,tdrkh-202,protein_coding
ENSDART00000142329,tdrkh-203,protein_coding
ENSDART00000184661,tdrkh-204,protein_coding
ENSDART00000143719,eslec-202,protein_coding
ENSDART00000110749,eslec-201,protein_coding
ENSDART00000010211,PAIP2B-201,protein_coding
ENSDART00000135280,PAIP2B-202,protein_coding
ENSDART00000168683,LRRC8C-201,protein_coding
ENSDART00000132558,si:dkey-76p7.8p-201,unprocessed_pseudogene
ENSDART00000145234,ggt1l2.1-201,protein_coding
ENSDART00000162858,LMBRD1-201,protein_coding
ENSDART00000164380,LMBRD1-202,retained_intron
ENSDART00000157524,LMBRD1-203,protein_coding
ENSDART00000160193,LMBRD1-204,retained_intron
ENSDART00000145034,MRPL19-201,protein_coding
ENSDART00000018049,MRPL19-202,protein_coding
ENSDART00000105884,ITGA3-201,protein_coding
ENSDART00000112470,ccdc88b-202,protein_coding
ENSDART00000110103,ccdc88b-201,protein_coding
ENSDART00000159171,si:ch211-165a10.5-201,protein_coding
ENSDART00000026120,AP3M2-201,protein_coding
ENSDART00000172155,,TEC
ENSDART00000006079,BMP2K-201,protein_coding
ENSDART00000166657,BMP2K-202,protein_coding
ENSDART00000104493,SOX2-201,protein_coding
ENSDART00000154322,SOAT2-201,protein_coding
ENSDART00000155397,SOAT2-202,retained_intron
ENSDART00000083582,SOAT2-203,protein_coding
ENSDART00000138448,TTC7A-201,protein_coding
ENSDART00000109059,TTC7A-202,protein_coding
ENSDART00000140336,NSUN2-201,protein_coding
ENSDART00000134160,NSUN2-202,retained_intron
ENSDART00000161908,NSUN2-203,protein_coding
ENSDART00000167244,si:ch211-188p14.2-201,protein_coding
ENSDART00000173585,si:dkey-106g10.8p-201,unprocessed_pseudogene
ENSDART00000065567,guca1d-201,protein_coding
ENSDART00000191792,guca1d-202,protein_coding
ENSDART00000144622,si:dkey-10o6.2-201,protein_coding
ENSDART00000156196,SCML2-201,processed_transcript
ENSDART00000155278,SCML2-202,protein_coding
ENSDART00000172106,SCML2-203,protein_coding
ENSDART00000156121,SCML2-204,protein_coding
ENSDART00000006669,SCML2-205,protein_coding
ENSDART00000145047,si:ch211-59h6.1-201,protein_coding
ENSDART00000193046,si:ch211-59h6.1-202,protein_coding
ENSDART00000124643,rasal3-201,protein_coding
ENSDART00000151317,rasal3-203,processed_transcript
ENSDART00000151142,rasal3-202,retained_intron
ENSDART00000162300,rasal3-204,protein_coding
ENSDART00000085736,prf1.9-201,protein_coding
ENSDART00000186266,prf1.9-202,protein_coding
ENSDART00000105784,CLDN11-201,protein_coding
ENSDART00000122554,CLDN11-202,protein_coding
ENSDART00000123741,KBTBD2-201,protein_coding
ENSDART00000149948,sox2ot-204,sense_overlapping
ENSDART00000149567,sox2ot-203,sense_overlapping
ENSDART00000148803,sox2ot-201,sense_overlapping
ENSDART00000149037,sox2ot-202,sense_overlapping
ENSDART00000141861,si:ch1073-396h14.1-202,protein_coding
ENSDART00000080286,si:ch1073-396h14.1-201,protein_coding
ENSDART00000080770,TMF1-201,protein_coding
ENSDART00000153365,si:dkey-11c5.14-201,antisense
ENSDART00000003494,SLC17A6-201,protein_coding
ENSDART00000152272,si:dkey-94l16.4-201,protein_coding
ENSDART00000169984,si:dkey-3p4.1-202,protein_coding
ENSDART00000167526,si:dkey-3p4.1-201,protein_coding
ENSDART00000146069,CKB-201,retained_intron
ENSDART00000101741,CKB-202,protein_coding
ENSDART00000010986,CKB-203,protein_coding
ENSDART00000139124,CKB-204,protein_coding
ENSDART00000144445,CKB-205,protein_coding
ENSDART00000168950,CKB-206,protein_coding
ENSDART00000170689,CKB-207,protein_coding
ENSDART00000140482,tnrc6bb.1-202,protein_coding
ENSDART00000109428,tnrc6bb.1-201,protein_coding
ENSDART00000175329,tnrc6bb.1-203,protein_coding
ENSDART00000163413,znf1122-201,protein_coding
ENSDART00000168372,LSM4-201,protein_coding
ENSDART00000037824,LSM4-202,protein_coding
ENSDART00000166694,si:dkey-2j6.2-201,processed_transcript
ENSDART00000136198,socs1b-201,protein_coding
ENSDART00000188035,socs1b-202,protein_coding
ENSDART00000076154,hoxb8b-201,protein_coding
ENSDART00000064459,si:ch211-214k5.3-201,protein_coding
ENSDART00000131768,ABI1-201,protein_coding
ENSDART00000191989,ABI1-202,protein_coding
ENSDART00000185932,ABI1-203,protein_coding
ENSDART00000008133,si:ch211-160o17.2-201,protein_coding
ENSDART00000168203,si:ch211-160o17.2-202,retained_intron
ENSDART00000043946,ccdc65-201,protein_coding
ENSDART00000134866,PKNOX2-201,protein_coding
ENSDART00000138445,PKNOX2-202,processed_transcript
ENSDART00000191728,PKNOX2-203,protein_coding
ENSDART00000186941,PKNOX2-204,protein_coding
ENSDART00000163034,arhgef15a-202,protein_coding
ENSDART00000158981,arhgef15a-201,protein_coding
ENSDART00000139699,si:ch73-191k20.1-201,antisense
ENSDART00000171353,iqsec3a-203,retained_intron
ENSDART00000160652,iqsec3a-201,protein_coding
ENSDART00000191030,iqsec3a-207,protein_coding
ENSDART00000165158,iqsec3a-202,protein_coding
ENSDART00000183575,iqsec3a-204,protein_coding
ENSDART00000186113,iqsec3a-205,protein_coding
ENSDART00000186764,iqsec3a-206,protein_coding
ENSDART00000081058,ACOT11-201,protein_coding
ENSDART00000153662,ACOT11-202,protein_coding
ENSDART00000145093,ACOT11-203,protein_coding
ENSDART00000145289,ACOT11-204,retained_intron
ENSDART00000138737,ACOT11-205,protein_coding
